225	0.112556	18084
226	0.113057	17761.6
227	0.113557	18501.9
228	0.114057	18824.4
229	0.114557	18000.4
230	0.115058	17371.9
231	0.115558	17620.4
232	0.116058	17134.3
233	0.116558	17086.5
234	0.117059	17030.8
235	0.117559	18095.2
236	0.118059	17993.3
237	0.118559	17589.1
238	0.11906	17809.7
239	0.11956	17150
240	0.12006	17712.4
241	0.12056	17325
242	0.121061	17344.3
243	0.121561	17585.1
244	0.122061	17466
245	0.122561	17310.9
246	0.123062	17001.6
247	0.123562	17160.5
248	0.124062	17639.2
249	0.124562	17316.7
250	0.125063	16861.4
251	0.125563	17405.1
252	0.126063	17147.4
253	0.126563	17379.8
254	0.127064	17390.4
255	0.127564	17477.1
256	0.128064	17286.7
257	0.128564	17535.5
258	0.129065	16827.9
259	0.129565	17204.2
260	0.130065	17384.5
261	0.130565	17711
262	0.131066	16599.5
263	0.131566	16984.9
264	0.132066	16603.2
265	0.132566	16290.8
266	0.133067	17395.7
267	0.133567	16992
268	0.134067	16977.2
269	0.134567	16476.5
270	0.135068	17133
271	0.135568	16466.2
272	0.136068	17314.5
273	0.136568	16287
274	0.137069	16972.3
275	0.137569	16508.1
276	0.138069	17340
277	0.138569	16834
278	0.13907	16546.4
279	0.13957	16648.9
280	0.14007	16648.6
281	0.14057	16908.8
282	0.141071	16765.4
283	0.141571	16998.5
284	0.142071	16599.1
285	0.142571	17006.9
286	0.143072	16549.2
287	0.143572	16616.3
288	0.144072	16547.2
289	0.144572	16501.5
290	0.145073	16605.7
291	0.145573	16786.7
292	0.146073	16576.4
293	0.146573	16276.7
294	0.147074	16458.3
295	0.147574	16678.4
296	0.148074	16507.8
297	0.148574	16495.8
298	0.149075	16383.4
299	0.149575	16579.9
300	0.150075	16171.6
301	0.150575	16064.5
302	0.151076	16627.5
303	0.151576	15951.2
304	0.152076	15696.9
305	0.152576	16211.7
306	0.153077	16016
307	0.153577	16284.7
308	0.154077	16237.9
309	0.154577	16095.5
310	0.155078	16260.1
311	0.155578	16579.9
312	0.156078	15696
313	0.156578	15815.4
314	0.157079	16158.8
315	0.157579	16719.5
316	0.158079	15633.5
317	0.158579	15982.8
318	0.15908	16291.3
319	0.15958	16680
320	0.16008	16054.1
321	0.16058	16242.2
322	0.161081	16356.7
323	0.161581	16065.7
324	0.162081	15758.6
325	0.162581	15664.6
326	0.163082	16156.2
327	0.163582	15944.5
328	0.164082	16036.4
329	0.164582	15850.8
330	0.165083	15608.2
331	0.165583	15891.1
332	0.166083	16055.9
333	0.166583	15996.3
334	0.167084	15943.6
335	0.167584	15906.9
336	0.168084	15569.2
337	0.168584	15612.2
338	0.169085	15582.3
339	0.169585	15914.1
340	0.170085	15430.5
341	0.170585	15453.1
342	0.171086	15558.1
343	0.171586	15489.3
344	0.172086	15930
345	0.172586	15878
346	0.173087	15618.3
347	0.173587	15342.3
348	0.174087	15383.3
349	0.174587	15515.6
350	0.175088	15244.2
351	0.175588	15734.4
352	0.176088	15209.4
353	0.176588	15771.4
354	0.177089	15901.2
355	0.177589	15353.9
356	0.178089	15512.7
357	0.178589	15197.6
358	0.17909	15305.9
359	0.17959	15074.8
360	0.18009	15136.9
361	0.18059	15465.8
362	0.181091	15350.2
363	0.181591	15005.8
364	0.182091	15266.7
365	0.182591	15619.7
366	0.183092	15016.6
367	0.183592	14593.4
368	0.184092	15505.4
369	0.184592	15454.3
370	0.185093	15098.9
371	0.185593	15217.5
372	0.186093	15208.1
373	0.186593	15345
374	0.187094	15594.9
375	0.187594	14986.7
376	0.188094	14840.2
377	0.188594	14919.8
378	0.189095	15246.4
379	0.189595	14897.6
380	0.190095	14952.6
381	0.190595	15264.6
382	0.191096	15132.2
383	0.191596	15118
384	0.192096	14915.9
385	0.192596	15293.9
386	0.193097	14854.3
387	0.193597	15011.6
388	0.194097	14721.9
389	0.194597	15026
390	0.195098	14835.4
391	0.195598	14537.9
392	0.196098	14999.8
393	0.196598	14863.7
394	0.197099	14663.8
395	0.197599	15014.2
396	0.198099	14861.6
397	0.198599	15258.3
398	0.1991	14968.2
399	0.1996	14821.7
400	0.2001	14715.3
401	0.2006	14745.2
402	0.201101	14574.9
403	0.201601	14775.7
404	0.202101	14233.8
405	0.202601	14318.4
406	0.203102	15058
407	0.203602	14570.3
408	0.204102	14528.9
409	0.204602	15116.8
410	0.205103	14838.6
411	0.205603	14894.6
412	0.206103	14545.4
413	0.206603	14609.5
414	0.207104	14694.5
415	0.207604	15072.3
416	0.208104	14648.7
417	0.208604	15142.4
418	0.209105	14418.6
419	0.209605	14474.6
420	0.210105	14794.9
421	0.210605	14434.4
422	0.211106	14642
423	0.211606	14661.2
424	0.212106	14322.4
425	0.212606	14958.3
426	0.213107	14756.7
427	0.213607	14630.3
428	0.214107	14815.2
429	0.214607	14347.7
430	0.215108	14948.8
431	0.215608	14652.8
432	0.216108	14131.5
433	0.216608	14304.3
434	0.217109	14349
435	0.217609	14014.8
436	0.218109	14515.6
437	0.218609	14614.8
438	0.21911	14550
439	0.21961	14379.6
440	0.22011	14124
441	0.22061	14312.6
442	0.221111	14315.3
443	0.221611	14456.8
444	0.222111	14022.3
445	0.222611	13863.7
446	0.223112	14195.6
447	0.223612	14817.3
448	0.224112	14124.5
449	0.224612	14112.3
450	0.225113	14399.6
451	0.225613	14142.3
452	0.226113	14559
453	0.226613	14242.4
454	0.227114	14354.7
455	0.227614	14143.1
456	0.228114	14311.6
457	0.228614	14017.7
458	0.229115	14410.4
459	0.229615	14113.7
460	0.230115	14421.8
461	0.230615	14173.2
462	0.231116	14215
463	0.231616	14471
464	0.232116	14199.4
465	0.232616	14667.4
466	0.233117	13847.5
467	0.233617	14214.6
468	0.234117	14025.5
469	0.234617	14035.6
470	0.235118	13643.3
471	0.235618	13748.3
472	0.236118	13670.6
473	0.236618	14086.3
474	0.237119	14456.1
475	0.237619	13894.1
476	0.238119	14260.9
477	0.238619	14465.2
478	0.23912	13767.8
479	0.23962	14047
480	0.24012	14082.5
481	0.24062	14233
482	0.241121	14019.9
483	0.241621	14074.1
484	0.242121	14121.3
485	0.242621	13886.7
486	0.243122	14000.5
487	0.243622	14095.3
488	0.244122	14532.4
489	0.244622	13951.1
490	0.245123	14017.7
491	0.245623	13903
492	0.246123	14007.4
493	0.246623	14003.9
494	0.247124	14069.7
495	0.247624	13719.4
496	0.248124	14172.8
497	0.248624	13896.2
498	0.249125	13630.6
499	0.249625	14305
500	0.250125	13731.9
501	0.250625	13603.5
502	0.251126	13514.9
503	0.251626	13596.9
504	0.252126	13288.7
505	0.252626	13813.2
506	0.253127	13767.1
507	0.253627	13396.8
508	0.254127	13848.1
509	0.254627	13889
510	0.255128	13573.4
511	0.255628	13460.4
512	0.256128	13430.3
513	0.256628	13690.5
514	0.257129	13795.6
515	0.257629	13638.2
516	0.258129	13196.2
517	0.258629	13262.8
518	0.25913	13546.8
519	0.25963	13747
520	0.26013	13319.1
521	0.26063	13265.5
522	0.261131	13639.3
523	0.261631	13342.6
524	0.262131	13422.8
525	0.262631	13213.2
526	0.263132	13597.1
527	0.263632	13606.8
528	0.264132	13116.6
529	0.264632	13356.9
530	0.265133	13539.3
531	0.265633	13117.3
532	0.266133	13132.9
533	0.266633	13342.4
534	0.267134	13164.6
535	0.267634	13259.3
536	0.268134	13229.2
537	0.268634	13280.8
538	0.269135	13529.5
539	0.269635	12980.8
540	0.270135	12727
541	0.270635	13336.2
542	0.271136	13231.5
543	0.271636	13555.2
544	0.272136	13098.2
545	0.272636	13041.9
546	0.273137	13516.6
547	0.273637	13385.6
548	0.274137	13250
549	0.274637	12882.1
550	0.275138	13433.1
551	0.275638	12944.8
552	0.276138	13600.9
553	0.276638	12716.3
554	0.277139	12985.9
555	0.277639	13259.8
556	0.278139	13319.4
557	0.278639	13075.3
558	0.27914	13442.6
559	0.27964	13543.3
560	0.28014	12842.7
561	0.28064	12839.8
562	0.281141	13281.8
563	0.281641	12969.2
564	0.282141	12979.5
565	0.282641	12909.4
566	0.283142	12581.2
567	0.283642	13075
568	0.284142	13318.5
569	0.284642	12739.1
570	0.285143	12479.6
571	0.285643	12888.2
572	0.286143	12835
573	0.286643	12786.4
574	0.287144	12216.2
575	0.287644	13058.8
576	0.288144	12498.6
577	0.288644	13187.2
578	0.289145	12652.2
579	0.289645	13208.3
580	0.290145	13023
581	0.290645	13681
582	0.291146	13139.9
583	0.291646	13021.5
584	0.292146	13153.2
585	0.292646	13054.2
586	0.293147	12840.8
587	0.293647	13173.8
588	0.294147	12282.1
589	0.294647	13014.5
590	0.295148	12665.7
591	0.295648	12810.5
592	0.296148	13342.9
593	0.296648	13090.8
594	0.297149	12655.1
595	0.297649	13132.7
596	0.298149	12438.8
597	0.298649	12843.8
598	0.29915	12748.8
599	0.29965	12625.2
600	0.30015	12432.2
601	0.30065	12532.4
602	0.301151	12471.6
603	0.301651	12992.4
604	0.302151	13088.7
605	0.302651	12782.1
606	0.303152	12460.7
607	0.303652	12392.8
608	0.304152	12299.8
609	0.304652	12423.2
610	0.305153	12259.7
611	0.305653	12373.2
612	0.306153	13094.1
613	0.306653	12708.5
614	0.307154	12933.8
615	0.307654	13126.7
616	0.308154	12710.6
617	0.308654	12764.4
618	0.309155	12497
619	0.309655	12905.7
620	0.310155	12526.9
621	0.310655	12619
622	0.311156	12035.9
623	0.311656	12962.9
624	0.312156	12650.8
625	0.312656	12681.7
626	0.313157	12641.7
627	0.313657	12215.6
628	0.314157	12258
629	0.314657	12392.7
630	0.315158	12636
631	0.315658	12148.6
632	0.316158	12514.9
633	0.316658	12127.5
634	0.317159	12246.8
635	0.317659	12573.3
636	0.318159	12838.7
637	0.318659	13068.5
638	0.31916	12013.5
639	0.31966	12344
640	0.32016	13283
641	0.32066	12247
642	0.321161	11980.4
643	0.321661	12142.6
644	0.322161	12422.2
645	0.322661	12651.5
646	0.323162	12409
647	0.323662	11768.1
648	0.324162	12749.3
649	0.324662	12072.5
650	0.325163	12194.6
651	0.325663	12522.2
652	0.326163	12470.5
653	0.326663	12894.7
654	0.327164	12609.2
655	0.327664	13137.8
656	0.328164	12536.4
657	0.328664	11863.5
658	0.329165	12145.1
659	0.329665	12312.1
660	0.330165	11787.7
661	0.330665	12034.5
662	0.331166	12138.4
663	0.331666	12746.1
664	0.332166	11966.4
665	0.332666	12301.5
666	0.333167	12542.3
667	0.333667	12402.6
668	0.334167	12082.3
669	0.334667	12121.8
670	0.335168	11980.1
671	0.335668	11949.9
672	0.336168	12747.2
673	0.336668	12693.7
674	0.337169	11883.1
675	0.337669	12587.4
676	0.338169	13103.5
677	0.338669	12095
678	0.33917	13103.7
679	0.33967	12596.1
680	0.34017	12183.6
681	0.34067	12588
682	0.341171	11589.7
683	0.341671	12313.1
684	0.342171	13432.1
685	0.342671	12791.3
686	0.343172	11514.7
687	0.343672	14017.6
688	0.344172	12063.4
689	0.344672	11332.3
690	0.345173	12786.6
691	0.345673	12534
692	0.346173	13143.6
693	0.346673	12111.2
694	0.347174	13751.4
695	0.347674	13846.7
696	0.348174	13037.2
697	0.348674	12743.8
698	0.349175	12850.5
699	0.349675	11475.3
700	0.350175	11823.3
701	0.350675	12254.8
702	0.351176	12779.8
703	0.351676	15204.5
704	0.352176	12755.3
705	0.352676	11576.3
706	0.353177	13605.7
707	0.353677	2198.24
